customer_id,increment_id,item_id,name,order_id,product_id,qty_ordered,sku
496,100000369,644,Moringa peat nut chikki -80 gm,369,1350,2.0000,product-id-10599
498,100000370,645,Arogya Rahasya Joint Less Copper Bottle,370,1341,1.0000,product-id-10447
500,100000371,646,True elements Dried Blueberries 150gm,371,1242,1.0000,product-id-9660
499,100000372,647,Arogya Rahasya Joint Less Copper Bottle,372,1341,1.0000,product-id-10447
497,100000373,648,Arogya Rahasya Joint Less Copper Bottle,373,1342,1.0000,product-id-10449
493,100000375,651,Terra greens Sonamasuri Brown Rice 5kgs,375,1276,1.0000,product-id-9783
493,100000375,652,Moringa peat nut chikki -80 gm,375,1350,5.0000,product-id-10599
502,100000376,653,Arogya Rahasya Desi cow ghee 400gms,376,203,1.0000,product-id-3901
502,100000376,654,Moringa peat nut chikki -80 gm,376,1350,1.0000,product-id-10599
503,100000379,660,Indus Valley Bio Organic Cold Pressed Almond Oil -100ml,379,1189,1.0000,product-id-9499
503,100000379,661,Pea nut moringa chikki (12pkts),379,366,1.0000,product-id-4760
503,100000379,662,IMC Aloe Cumin Cookies -150gms,379,1307,1.0000,product-id-9860
480,100000381,670,Ancient Living Manjistha Face Wash 50ml,381,842,1.0000,product-id-7381
480,100000381,671,Arogyarahasya Amla churn 200gms,381,226,1.0000,product-id-4035
480,100000381,672,Arogya Rahasya Trifala churn 200gms,381,198,1.0000,product-id-3871
480,100000381,673,Gau Naturals Flax seeds powder 200gms,381,496,1.0000,variant-id-5577
480,100000381,674,Grenera Organics Amla Capsules -120 Counts,381,1451,1.0000,product-id-11311
480,100000381,675,Khadi Aloe vera face wash 200ml,381,321,1.0000,product-id-4508
480,100000381,676,Go-Ratna Amla shampoo 200ml,381,345,1.0000,product-id-4650
504,100000382,677,Arogya Rahasya Joint Less Copper Bottle,382,1341,1.0000,product-id-10447
462,100000384,679,Arogya Rahasya Joint Less Copper Bottle,384,1341,1.0000,product-id-10447
458,100000386,681,Arogya Rahasya Joint Less Copper Bottle,386,1341,1.0000,product-id-10447
417,100000389,684,Arogya Rahasya Joint Less Copper Bottle,389,1342,1.0000,product-id-10449
506,100000390,685,True elements Dried Blueberries 150gm,390,1242,1.0000,product-id-9660
432,100000392,687,Arogya Rahasya Joint Less Copper Bottle,392,1341,1.0000,product-id-10447
507,100000393,688,Arogya Rahasya Joint Less Copper Bottle,393,1341,1.0000,product-id-10447
509,100000394,689,Arogya Rahasya Joint Less Copper Bottle,394,1342,1.0000,product-id-10449
386,100000396,691,Arogya Rahasya Digital Copper Bottle,396,1336,1.0000,product-id-10437
511,100000397,692,Organic India Organic Desi Ghee 450 ML,397,1041,1.0000,product-id-8109
512,100000399,694,Arogya Rahasya Joint Less Copper Bottle,399,1341,1.0000,product-id-10447
510,100000401,696,Arogya Rahasya Digital Copper Bottle,401,1337,1.0000,SKUDCB001
423,100000402,697,Arogya Rahasya Joint Less Copper Bottle,402,1341,1.0000,product-id-10447
515,100000403,698,Arogya Rahasya Joint Less Copper Bottle,403,1341,1.0000,product-id-10447
514,100000404,699,Arogya Rahasya Joint Less Copper Bottle,404,1341,1.0000,product-id-10447
520,100000405,700,Arogya Rahasya Joint Less Copper Bottle,405,1341,1.0000,product-id-10447
509,100000408,703,H2O Copper Water Bottle,408,1339,1.0000,product-id-10443
327,100000409,704,Arogya Rahasya Joint Less Copper Bottle,409,1341,1.0000,product-id-10447
524,100000414,711,Goratna Panchagavya with sandal bath soap -75gms,414,1087,5.0000,product-id-8931
524,100000414,712,Indus Valley Extra Virgin Olive Oil -100ml,414,1191,1.0000,product-id-9503
524,100000414,713,Go-Ratna Amla shampoo 200ml,414,345,1.0000,product-id-4650
523,100000415,714,Arogya Rahasya Joint Less Copper Bottle,415,1341,1.0000,product-id-10447
327,100000416,715,Arogya Rahasya Joint Less Copper Bottle,416,1341,1.0000,product-id-10447
522,100000418,720,Akshaya's Aloe vera soap 75gms,418,503,5.0000,product-id-5599
522,100000418,721,Goseva-Gokripa Chandan soap 75gms,418,454,8.0000,product-id-5304
526,100000419,722,Organic India Organic Honey wild Forest 250 Grm,419,1043,2.0000,product-id-8115
526,100000419,723,Organic India Flax Seed 100 Grm,419,1044,1.0000,product-id-8117
526,100000419,724,Terra greens Kabuli Chana 500gms,419,1296,1.0000,product-id-9837
526,100000419,725,Face pack rose 20gms,419,376,1.0000,product-id-4855
519,100000422,728,Arogya Rahasya Joint Less Copper Bottle,422,1341,1.0000,product-id-10447
527,100000424,730,Arogya Rahasya Joint Less Copper Bottle,424,1341,1.0000,product-id-10447
40,100000426,732,Arogya Rahasya Joint Less Copper Bottle,426,1341,1.0000,product-id-10447
525,100000427,733,True elements Dried Blueberries 150gm,427,1242,1.0000,product-id-9660
366,100000428,734,Arogya Rahasya Joint Less Copper Bottle,428,1341,1.0000,product-id-10447
468,100000429,735,Arogya Rahasya Iron tadka pan,429,1347,1.0000,product-id-10575
468,100000429,736,Goseva Neem Gojharan Handwash -200ml,429,480,1.0000,product-id-5492
468,100000429,737,Khadi Aloe vera face wash 200ml,429,321,1.0000,product-id-4508
468,100000429,738,Kairali Handmade Neem Soap (100 grams),429,630,1.0000,product-id-6236
529,100000430,739,Arogya Rahasya Iron Tawa round for dosa making,430,1328,1.0000,product-id-10272
529,100000430,740,Arogya Rahasya Iron Kadai with wooden handle,430,1344,1.0000,product-id-10566
529,100000430,741,Arogya Rahasya Iron tawa round for Roti making,430,1330,1.0000,product-id-10285
529,100000430,742,Amlamrut  Amla pickle,430,263,1.0000,variant-id-4266
380,100000431,743,Arogya Rahasya Iron tadka pan,431,1346,1.0000,product-id-10571
380,100000431,744,Face pack sandal 20gms,431,378,1.0000,product-id-4868
380,100000431,745,Banjara's Skin Positive Beauty Lotion -100ml,431,1283,1.0000,product-id-9790
380,100000431,746,Terra greens kismis 100gms,431,1294,2.0000,product-id-9833
380,100000431,747,Organic India Organic Honey wild Forest 250 Grm,431,1043,1.0000,product-id-8115
528,100000433,750,Ayurvedic ubtan / kanti lepa ( face and body bath powder ) 75gms,433,177,1.0000,product-id-3790
528,100000433,751,Banjara's papaya face wash 50ml,433,1074,1.0000,product-id-8649
528,100000433,752,Akshaya's Aloe vera soap 75gms,433,503,1.0000,product-id-5599
528,100000433,753,Gow darbar blue agarbatti 75gms,433,213,2.0000,product-id-3956
528,100000433,754,Gow darbar gold agarbatti 75gms,433,217,1.0000,product-id-3993
457,100000435,756,Arogya Rahasya Joint Less Copper Bottle,435,1341,1.0000,product-id-10447
533,100000437,761,Arogya Rahasya Iron Tawa round for dosa making,437,1328,1.0000,product-id-10272
533,100000437,762,Arogya Rahasya Iron Kadai with wooden handle,437,1331,2.0000,product-id-10291
533,100000437,763,Chandan(Sandal) agarbatti 25gms,437,390,2.0000,variant-id-4937
533,100000437,764,Amlamrut  Amla bite 200gms,437,272,1.0000,product-id-4321
535,100000440,771,Banjara's papaya face wash 50ml,440,1074,1.0000,product-id-8649
535,100000440,772,Arogyarahasya Amla churn 200gms,440,226,2.0000,product-id-4035
535,100000440,773,Terra greens kismis 100gms,440,1294,2.0000,product-id-9833
535,100000440,774,Banjara's Papaya facial kit 60gms,440,456,1.0000,product-id-5310
535,100000440,775,Face pack rose 20gms,440,376,1.0000,product-id-4855
536,100000442,777,Arogya Rahasya Joint Less Copper Bottle,442,1341,1.0000,product-id-10447
537,100000443,778,Arogya Rahasya Joint Less Copper Bottle,443,1342,1.0000,product-id-10449
327,100000444,779,Arogya Rahasya Iron tadka pan,444,1347,2.0000,product-id-10575
327,100000444,780,Moringa peat nut chikki -80 gm,444,1350,4.0000,product-id-10599
532,100000445,781,Terra greens Raw Pea Nuts 1kg,445,1297,1.0000,product-id-9838
532,100000445,782,True elements Raw Organic Honey 350gms,445,1243,1.0000,product-id-9664
247,100000446,783,Arogya Rahasya Joint Less Copper Bottle,446,1341,1.0000,product-id-10447
366,100000447,784,Arogya Rahasya Joint Less Copper Bottle,447,1341,1.0000,product-id-10447
540,100000448,785,Arogya Rahasya Joint Less Copper Bottle,448,1341,1.0000,product-id-10447
538,100000449,786,Arogya Rahasya Joint Less Copper Bottle,449,1341,1.0000,product-id-10447
541,100000450,787,Goseva-Gokripa Cow kiddy bank,450,431,1.0000,product-id-5166
541,100000450,788,Banjara's Premium rose water,450,463,1.0000,variant-id-5341
541,100000450,789,Arogya Rahasya Iron Tawa round for dosa making,450,1328,1.0000,product-id-10272
541,100000450,790,Terra greens kismis 100gms,450,1294,1.0000,product-id-9833
541,100000450,791,Arogya Rahasya Iron kadai with wooden handle,450,1345,1.0000,product-id-10568
541,100000450,792,Moringa peat nut chikki -80 gm,450,1350,1.0000,product-id-10599
311,100000451,793,Arogya Rahasya Iron tadka pan,451,1346,1.0000,product-id-10571
311,100000451,794,Banjara's Premium rose water,451,463,1.0000,variant-id-5341
311,100000451,795,Terra greens kismis 100gms,451,1294,1.0000,product-id-9833
311,100000451,796,Arogya Rahasya Iron Tawa round for dosa making,451,1328,1.0000,product-id-10272
311,100000451,797,Gau Naturals Netranajan kajal - 3gms,451,516,1.0000,product-id-5660
311,100000451,798,Banjara's papaya face wash 50ml,451,1074,1.0000,product-id-8649
543,100000452,799,Banjara's papaya face wash 50ml,452,1074,2.0000,product-id-8649
543,100000452,800,Banjara's black henna(Natural black) -50gm,452,1072,2.0000,product-id-8641
543,100000452,801,Terra greens kismis 100gms,452,1294,1.0000,product-id-9833
543,100000452,802,Ayurvedic shampoo Herbal 100ml,452,255,2.0000,product-id-4216
543,100000452,803,Terra greens Urad Dal Whole White 500gms,452,1291,1.0000,product-id-9828
543,100000452,804,Gow darbar blue agarbatti 75gms,452,213,1.0000,product-id-3956
546,100000457,812,Arogya Rahasya Joint Less Copper Bottle,457,1341,1.0000,product-id-10447
547,100000458,813,Arogya Rahasya Iron Tawa round for dosa making,458,1328,1.0000,product-id-10272
547,100000458,814,Flaxi masala papad 80gms,458,353,2.0000,product-id-4679
547,100000458,815,Arogya Rahasya Iron tadka pan,458,1347,1.0000,product-id-10575
547,100000458,816,kadhi Sandal Soap 125mg,458,653,1.0000,product-id-6520
270,100000460,818,Arogya Rahasya Joint Less Copper Bottle,460,1341,1.0000,product-id-10447
291,100000461,819,Arogya Rahasya Joint Less Copper Bottle,461,1341,1.0000,product-id-10447
343,100000462,820,Terra greens Red Chilly Whole 100gms,462,1305,5.0000,product-id-9853
343,100000462,821,Terra greens Raw Pea Nuts 500gms,462,1298,3.0000,product-id-9840
530,100000464,824,True elements Dried Blueberries 150gm,464,1242,1.0000,product-id-9660
289,100000465,825,H2O Copper Water Bottle,465,1339,1.0000,product-id-10443
518,100000466,826,Arogya Rahasya Joint Less Copper Bottle,466,1342,1.0000,product-id-10449
542,100000467,827,Arogya Rahasya Joint Less Copper Bottle,467,1341,1.0000,product-id-10447
306,100000470,831,Arogya Rahasya Joint Less Copper Bottle,470,1341,1.0000,product-id-10447
555,100000473,837,Health Sutra Ragi biscuits 100gms,473,593,10.0000,product-id-6018
555,100000473,838,Banjara's Premium rose water,473,463,1.0000,variant-id-5340
555,100000473,839,Chandan(Sandal) agarbatti 25gms,473,390,3.0000,variant-id-4935
553,100000474,840,Arogya Rahasya Joint Less Copper Bottle,474,1341,1.0000,product-id-10447
552,100000478,853,Attar sandalwood 5ml,478,387,1.0000,product-id-4918
552,100000478,854,Pea nut moringa chikki (12pkts),478,366,1.0000,product-id-4760
552,100000478,855,Terra greens kismis 100gms,478,1294,1.0000,product-id-9833
552,100000478,856,Health Sutra Ragi biscuits 100gms,478,593,5.0000,product-id-6018
549,100000479,857,Arogya Rahasya Joint Less Copper Bottle,479,1341,1.0000,product-id-10447
557,100000480,858,Akshaya's Aloe vera soap 75gms,480,503,2.0000,product-id-5599
557,100000480,859,Banjara's Pearl facial kit 60gms,480,458,1.0000,product-id-5318
557,100000480,860,Banjara's Papaya facial kit 60gms,480,456,1.0000,product-id-5310
557,100000480,861,Adarsh Goseva Angarag soap 90gms,480,635,1.0000,product-id-6302
558,100000481,862,Health Sutra Ragi biscuits 100gms,481,593,2.0000,product-id-6018
558,100000481,863,Amlamrut Amla laddu 200gms,481,320,1.0000,product-id-4518
558,100000481,864,IMC Aloe Cumin Cookies -150gms,481,1307,1.0000,product-id-9860
558,100000481,865,Amlamrut Amla Jam 200gms,481,271,1.0000,product-id-4295
558,100000481,866,Akshaya's Neem Tulasi soap 75gms,481,508,1.0000,product-id-5618
558,100000481,867,Gow darbar gold agarbatti 25gms,481,220,4.0000,product-id-4000
558,100000481,868,Amlamrut Amla honey 300gms,481,1476,1.0000,product-id-11380
559,100000482,869,Dry fruits combo,482,1477,1.0000,product-id-11432
370,100000483,870,Banjara's shikakai hair care powder 100gm(20g*5),483,1077,1.0000,product-id-8684
370,100000483,871,Terra greens kismis 100gms,483,1294,1.0000,product-id-9833
370,100000483,872,Organic India Organic Honey wild Forest 250 Grm,483,1043,1.0000,product-id-8115
370,100000483,873,Dhampure Candy Sugar 500 gm,483,540,1.0000,product-id-5781
370,100000483,874,"Grenera Organics ""Moringa Lemon Ginger Tea 20 Tea bags / box"" 40gm",483,1440,1.0000,product-id-11286
563,100000484,875,Arogya Rahasya Giloy juice 500ml,484,155,2.0000,product-id-3718
561,100000485,876,Arogya rahasyamulu Telugu book,485,167,1.0000,product-id-3765
561,100000485,877,Grenera Organics GREEN TEA 200 GRAM -100 TEA BAGS / BOX,485,1468,1.0000,product-id-11345
561,100000485,878,Jasmin (chameli) agarbatti 150gms,485,393,1.0000,product-id-4949
561,100000485,879,Gow darbar gold agarbatti 75gms,485,217,1.0000,product-id-3993
562,100000486,880,Indus Valley Bio Organic Cold Pressed Almond Oil -100ml,486,1189,2.0000,product-id-9499
562,100000486,881,Goseva Neem Gojharan Handwash -200ml,486,480,1.0000,product-id-5492
562,100000486,882,Banjara's Premium rose water,486,463,1.0000,variant-id-5340
428,100000487,883,Arogya Rahasya Iron tadka pan,487,1347,1.0000,product-id-10575
428,100000487,884,Arogya Rahasya Iron kadai with wooden handle,487,1345,1.0000,product-id-10568
428,100000487,885,Vitro Mosquito Repellent Aloe Gel -100gm,487,1284,1.0000,product-id-9800
565,100000489,889,Panchagavya dhoop sticks rose 15 sticks,489,302,8.0000,product-id-4435
565,100000489,890,Anamalaiyar's Ramana Sambrani DhupCone 12 pieces,489,582,1.0000,product-id-5973
565,100000489,891,Goratna Gopala dhoop 100gms,489,336,5.0000,product-id-4619
565,100000489,892,Chandan(Sandal) agarbatti 25gms,489,390,7.0000,variant-id-4937
566,100000490,893,Arogya Rahasya Joint Less Copper Bottle,490,1341,1.0000,product-id-10447
567,100000492,897,Terra Green moong 1kg,492,1271,1.0000,product-id-9772
567,100000492,898,Terra greens Raw Pea Nuts 1kg,492,1297,1.0000,product-id-9838
567,100000492,899,Health Sutra Ragi biscuits 100gms,492,593,3.0000,product-id-6018
545,100000493,900,Arogya Rahasya Iron tadka pan,493,1346,1.0000,product-id-10571
545,100000493,901,Amlamrut Amla laddu 200gms,493,320,2.0000,product-id-4518
545,100000493,902,Terra greens kismis 100gms,493,1294,3.0000,product-id-9833
427,100000497,921,Arogya Rahasya Joint Less Copper Bottle,497,1341,1.0000,product-id-10447
569,100000499,928,Amla Special,499,1352,1.0000,product-id-10602
292,100000502,935,Khadi Neem & Tulsi soap 125gms,502,318,1.0000,product-id-4495
292,100000502,936,Banjara's Premium rose water,502,463,1.0000,variant-id-5341
292,100000502,937,Charcoal Cedar Soap 125gm,502,133,1.0000,product-id-3598
292,100000502,938,kadhi Sandal Soap 125mg,502,653,1.0000,product-id-6520
292,100000502,939,Arogya Rahasya Iron Tawa round for dosa making,502,1328,1.0000,product-id-10272
516,100000503,940,Arogya Rahasya Joint Less Copper Bottle,503,1341,1.0000,product-id-10447
436,100000504,941,Arogya Rahasya Joint Less Copper Bottle,504,1341,1.0000,product-id-10447
575,100000507,946,Gow darbar blue agarbatti 75gms,507,213,2.0000,product-id-3956
575,100000507,947,Banjara's papaya face wash 50ml,507,1074,2.0000,product-id-8649
575,100000507,948,Goseva-Gokripa Chandan soap 75gms,507,454,3.0000,product-id-5304
575,100000507,949,Akshaya's Aloe vera soap 75gms,507,503,2.0000,product-id-5599
575,100000507,950,Goratna Panchagavya with sandal bath soap -75gms,507,1087,3.0000,product-id-8931
580,100000510,956,Arogya Rahasya Joint Less Copper Bottle,510,1341,1.0000,product-id-10447
577,100000512,958,Arogya Rahasya Joint Less Copper Bottle,512,1341,1.0000,product-id-10447
574,100000513,959,Organic India Organic Honey wild Forest 250 Grm,513,1043,1.0000,product-id-8115
574,100000513,960,Gow darbar blue agarbatti 75gms,513,213,2.0000,product-id-3956
574,100000513,961,Attar sandalwood 5ml,513,387,1.0000,product-id-4918
574,100000513,962,Terra greens kismis 100gms,513,1294,2.0000,product-id-9833
574,100000513,963,Attar chameli 5ml,513,386,2.0000,product-id-4914
574,100000513,964,Moringa peat nut chikki -80 gm,513,1350,1.0000,product-id-10599
573,100000514,965,Arogya Rahasya Joint Less Copper Bottle,514,1342,1.0000,product-id-10449
579,100000515,966,Arogya Rahasya Joint Less Copper Bottle,515,1341,1.0000,product-id-10447
581,100000516,967,Organic India Ashwagandha 60 capsules bottle 200gms,516,1121,1.0000,product-id-9321
581,100000516,968,Indus Valley Extra Virgin Olive Oil -100ml,516,1191,1.0000,product-id-9503
581,100000516,969,Amrita Drugs Brahmi Power Memory Booster,516,1318,1.0000,variant-id-9973
571,100000517,970,Arogya Rahasya Joint Less Copper Bottle,517,1341,1.0000,product-id-10447
583,100000518,971,Organic India Organic Honey wild Forest 250 Grm,518,1043,2.0000,product-id-8115
583,100000518,972,Moringa peat nut chikki -80 gm,518,1350,1.0000,product-id-10599
583,100000518,973,Being Desi Ginger honey 300gms,518,425,1.0000,product-id-5130
584,100000521,976,Arogya Rahasya Joint Less Copper Bottle,521,1342,1.0000,product-id-10449
578,100000522,977,Bath Special,522,1334,1.0000,product-id-10420
590,100000523,978,Amlamrut Amla honey 300gms,523,1476,1.0000,product-id-11380
590,100000523,979,Arogya Rahasya Joint Less Copper Bottle,523,1341,1.0000,product-id-10447
590,100000523,980,Amlamrut Amla Jam 200gms,523,271,1.0000,product-id-4295
592,100000527,989,Arogya Rahasya Hammered Joint Free Copper Bottle,527,1340,1.0000,product-id-10445
591,100000528,990,Banjara's Premium rose water,528,463,2.0000,variant-id-5341
591,100000528,991,Banjara's Papaya facial kit 60gms,528,456,1.0000,product-id-5310
591,100000528,992,Goratna Panchagavya with sandal bath soap -75gms,528,1087,2.0000,product-id-8931
591,100000528,993,Banjara's papaya face wash 50ml,528,1074,1.0000,product-id-8649
591,100000528,994,Banjara's black henna(Natural black) -50gm,528,1072,2.0000,product-id-8641
588,100000529,995,Arogya Rahasya Joint Less Copper Bottle,529,1342,1.0000,product-id-10449
